crop_type,polygon_ids
Rice,1253
Rice,1253
Other,1254
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Maize,1255
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Sorghum,1256
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize / Beans,1257
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Maize,1258
Other,1259
Other,1259
Other,1259
Other,1259
Other,1259
Other,1259
Maize,1260
Maize,1260
Sorghum,1261
Sorghum,1261
Rice,1262
Rice,1262
Rice,1263
Rice,1263
Rice,1263
Rice,1263
Rice,1263
Rice,1264
Other,1265
Other,1265
Other,1265
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1267
Rice,1268
Rice,1268
Rice,1268
Rice,1268
Rice,1268
Rice,1268
Rice,1268
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Maize,1269
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1271
Beans,1272
Beans,1272
Beans,1272
Beans,1272
Beans,1272
Beans,1272
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Rice,1273
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1274
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1275
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Maize,1276
Rice,1277
Rice,1277
Rice,1277
Rice,1278
Rice,1278
Rice,1278
Rice,1278
Rice,1278
Other,1279
Other,1279
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Maize,1280
Other,1282
Other,1282
Other,1282
Other,1282
Other,1282
Other,1282
Other,1282
Other,1282
Other,1282
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Maize,1283
Beans,1284
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1285
Other,1286
Other,1286
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Other,1287
Maize / Beans,1288
Maize / Beans,1288
Maize / Beans,1288
Maize / Beans,1288
Maize / Beans,1288
Maize,1289
Maize,1289
Maize,1289
Maize,1289
Maize,1289
Maize,1289
Other,1290
Other,1290
Other,1290
Other,1290
Other,1290
Other,1290
Other,1290
Other,1290
Other,1290
Maize,1291
Maize,1291
Maize,1291
Maize,1291
Other,1292
Other,1292
Other,1292
Maize,1293
Sorghum,1294
Sorghum,1294
Rice,1295
Rice,1295
Rice,1295
Rice,1295
Other,1296
Other,1296
Other,1296
Other,1297
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Rice,1298
Maize,1299
Maize,1299
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Rice,1300
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Other,1301
Maize / Beans,1302
Maize / Beans,1302
Maize / Beans,1302
Maize / Beans,1302
Maize / Beans,1302
Maize / Beans,1302
Maize / Beans,1302
Other,1303
Other,1303
Other,1303
Other,1303
Other,1303
Other,1303
Rice,1304
Rice,1304
Rice,1304
Rice,1304
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1305
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1306
Other,1307
Other,1307
Other,1307
Other,1307
Other,1307
Other,1307
Other,1307
Other,1307
Other,1307
Other,1308
Other,1308
Other,1308
Other,1308
Other,1308
Other,1308
Other,1308
Other,1308
Beans,1309
Beans,1309
Beans,1309
Beans,1309
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Beans,1310
Rice,1311
Rice,1311
Rice,1311
Rice,1311
Other,1312
Other,1312
Other,1312
Other,1312
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1313
Other,1314
Other,1314
Other,1314
Sorghum,1315
Sorghum,1315
Sorghum,1315
Sorghum,1315
Sorghum,1315
Sorghum,1315
Sorghum,1315
Sorghum,1315
Other,1316
Other,1316
Other,1316
Rice,1317
Rice,1317
Rice,1317
Rice,1317
Rice,1317
Rice,1318
Rice,1318
Rice,1318
Maize,1319
Maize,1319
Maize / Beans,1320
Maize / Beans,1320
Maize / Beans,1320
Maize,1323
Maize,1323
Maize,1323
Maize,1323
Maize,1323
Maize,1323
Maize,1323
Maize,1323
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Sorghum,1327
Beans,1328
Beans,1328
Beans,1328
Beans,1328
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Beans,1330
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Maize,1332
Groundnuts / Beans,1333
Groundnuts / Beans,1333
Groundnuts / Beans,1333
Groundnuts / Beans,1333
Groundnuts / Beans,1333
Groundnuts / Beans,1333
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize / Beans,1335
Maize,1336
Maize,1336
Maize,1336
Maize,1336
Maize,1336
Maize,1336
Maize,1336
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Maize,1337
Rice,1338
Rice,1338
Rice,1338
Rice,1338
Rice,1338
Rice,1338
Rice,1338
Maize,1339
Maize,1339
Beans,1340
Beans,1340
Beans,1340
Beans,1340
Beans,1340
Millet,1344
Maize,1345
Maize,1345
Maize,1345
Rice,1346
Rice,1346
Rice,1346
Rice,1346
Maize,1347
Maize,1347
Rice,1348
Rice,1348
Rice,1348
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Maize / Beans,1349
Millet,1350
Millet,1350
Rice,1351
Rice,1351
Rice,1351
Rice,1351
Rice,1351
Rice,1351
Rice,1351
Groundnuts,1352
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Beans,1354
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1356
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Rice,1357
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Beans,1359
Rice,1360
Rice,1360
Rice,1360
Rice,1360
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1361
Rice,1362
Rice,1362
Rice,1362
Rice,1362
Rice,1362
Rice,1362
Rice,1363
Rice,1363
Rice,1363
Rice,1363
Rice,1363
Rice,1363
Maize,1365
Sorghum,1366
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Rice,1367
Beans,1368
Beans,1368
Beans,1368
Beans,1368
Sorghum,1369
Sorghum,1369
Sorghum,1369
Sorghum,1369
Sorghum,1369
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Beans,1370
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize,1371
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Maize / Beans,1372
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Beans,1373
Sorghum,1374
Sorghum,1374
Sorghum,1374
Rice,1375
Rice,1375
Rice,1375
Rice,1375
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Maize,1376
Rice,1377
Rice,1377
Rice,1377
Rice,1377
Rice,1377
Rice,1377
Rice,1377
Rice,1377
Beans,1378
Beans,1378
Beans,1378
Maize,1380
Maize,1380
Maize,1380
Maize,1380
Maize,1380
Maize,1380
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Beans,1382
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Sorghum,1384
Maize,1385
Maize,1385
Beans,1386
Beans,1386
Beans,1386
Beans,1386
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Beans,1387
Maize,1388
Maize,1388
Maize,1388
Maize,1388
Maize,1388
Maize,1388
Maize,1388
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1389
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1390
Rice,1391
Rice,1391
Rice,1391
Rice,1395
Rice,1395
Rice,1395
Rice,1395
Rice,1395
Rice,1396
Rice,1396
Maize,1397
Maize,1397
Maize,1397
Maize,1397
Maize,1398
Maize,1398
Maize,1398
Maize,1398
Rice,1399
Rice,1399
Rice,1399
Rice,1399
Fallow,1400
Fallow,1400
Fallow,1400
Fallow,1400
Fallow,1400
Beans,1402
Beans,1402
Beans,1402
Beans,1402
Sorghum,1403
Sorghum,1403
Sorghum,1403
Maize / Beans,1404
Maize / Beans,1404
Rice,1405
Rice,1405
Rice,1405
Rice,1406
Rice,1406
Rice,1406
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1407
Maize,1408
Maize,1408
Maize,1408
Maize,1408
Maize,1408
Maize,1408
Rice,1409
Rice,1409
Rice,1409
Rice,1409
Beans,1410
Beans,1410
Beans,1410
Beans,1410
Rice,1411
Sorghum,1421
Sorghum,1421
Sorghum,1421
Rice,1422
Rice,1422
Rice,1422
Rice,1422
Groundnuts,1424
Groundnuts,1424
Groundnuts,1424
Groundnuts,1424
Groundnuts,1424
Rice,1425
Rice,1425
Rice,1425
Rice,1426
Rice,1426
Sorghum / Beans,1428
Sorghum / Beans,1428
Rice,1430
Rice,1430
Beans,1431
Beans,1431
Beans,1431
Beans,1431
Beans,1431
Beans,1431
Maize,1432
Maize,1432
Maize,1432
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Maize,1433
Rice,1434
Rice,1434
Rice,1434
Rice,1434
Rice,1434
Rice,1434
Sorghum / Beans,1435
Sorghum / Beans,1435
Sorghum / Beans,1435
Sorghum / Beans,1435
Sorghum / Beans,1435
Sorghum / Beans,1435
Sorghum / Beans,1435
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1436
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Maize,1437
Sorghum,1438
Sorghum,1438
Beans,1439
Beans,1439
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Beans,1440
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Rice,1441
Groundnuts,1442
Groundnuts,1442
Groundnuts,1442
Millet,1470
Millet,1470
Rice,1471
Rice,1471
Rice,1471
Rice,1471
Rice,1471
Rice,1471
Rice,1471
Maize,1472
Maize,1472
Maize / Beans,1473
Maize / Beans,1473
Maize / Beans,1473
Maize / Beans,1473
Maize / Beans,1473
Maize / Beans,1473
Maize / Beans,1473
Maize,1474
Maize,1474
Maize,1474
Maize,1474
Maize,1474
Maize,1474
Maize / Beans,1475
Maize / Beans,1475
Maize / Beans,1475
Maize / Beans,1475
Maize / Beans,1475
Maize / Beans,1476
Maize / Beans,1476
Maize / Beans,1476
Maize / Beans,1476
Maize / Beans,1476
Maize,1477
Maize,1477
Maize,1477
Sorghum,1478
Sorghum,1478
Sorghum,1478
Sorghum,1478
Maize,1479
Maize,1479
Beans,1480
Beans,1480
Beans,1480
Rice,1481
Rice,1482
Rice,1482
Rice,1482
Rice,1482
Rice,1502
Rice,1502
Sorghum,1503
Sorghum,1503
Sorghum,1503
Sorghum,1503
Sorghum,1503
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Sorghum,1504
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Maize,1505
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Sorghum,1506
Fallow,1507
Fallow,1507
Fallow,1507
Fallow,1507
Fallow,1507
Fallow,1507
Fallow,1507
Fallow,1507
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Maize,1508
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Sorghum,1509
Maize,1510
Maize,1510
Maize,1510
Maize,1510
Maize,1510
Rice,1511
Rice,1511
Rice,1511
Sorghum,1512
Sorghum,1512
Sorghum,1512
Beans,1513
Beans,1513
Beans,1513
Beans,1513
Beans,1513
Beans,1513
Beans,1513
Beans,1514
Beans,1514
Beans,1514
Beans,1514
Beans,1514
Groundnuts,1537
Groundnuts,1537
Groundnuts,1537
Groundnuts,1537
Groundnuts,1537
Maize,1736
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Maize,1741
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1742
Fallow,1743
Fallow,1744
Fallow,1744
Fallow,1745
Fallow,1745
Fallow,1745
Fallow,1746
Fallow,1746
Fallow,1746
Fallow,1746
Fallow,1747
Fallow,1747
Fallow,1747
Fallow,1748
Fallow,1749
Fallow,1749
Fallow,1750
Fallow,1751
Fallow,1751
Fallow,1753
Fallow,1753
Fallow,1753
Fallow,1755
Fallow,1755
Fallow,1755
Fallow,1755
Fallow,1755
Fallow,1756
Fallow,1756
Fallow,1757
Fallow,1757
Beans,1761
Beans,1761
Beans,1761
Beans,1761
Beans,1761
Beans,1761
Beans,1761
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Maize,2
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Sorghum,3
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Maize / Beans,4
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Sorghum / Beans,5
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Maize,6
Rice,7
Rice,7
Rice,7
Rice,7
Rice,7
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Rice,8
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Beans,9
Rice,10
Rice,10
Rice,10
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Beans,14
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Maize / Beans,15
Sorghum,16
Sorghum,16
Sorghum,16
Sorghum,16
Sorghum,16
Sorghum,16
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Beans,18
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Maize,20
Rice,21
Rice,21
Rice,21
Rice,21
Rice,21
Rice,21
Rice,21
Rice,21
Rice,21
Maize,26
Maize,26
Maize,26
Maize,26
Maize,26
Sorghum / Groundnuts,27
Sorghum / Groundnuts,27
Maize / Beans,28
Maize / Beans,28
Maize / Beans,28
Maize / Beans,28
Groundnuts,31
Rice,32
Rice,32
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Beans,33
Groundnuts / Beans,35
Maize,36
Maize,36
Maize,36
Maize,36
Maize,36
Rice,37
Maize,38
Maize,38
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,40
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Maize,41
Rice,42
Rice,42
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Maize / Beans,43
Rice,44
Rice,44
Rice,44
Rice,44
Rice,44
Rice,44
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,45
Rice,46
Rice,46
Rice,46
Rice,46
Rice,46
Rice,47
Rice,47
Rice,47
Rice,47
Rice,47
Rice,47
Rice,47
Rice,48
Rice,48
Rice,49
Rice,49
Rice,49
Rice,49
Groundnuts,50
Groundnuts,50
Groundnuts,50
Groundnuts,50
Beans,51
Beans,51
Beans,51
Beans,51
Beans,51
Beans,51
Beans,51
Beans,52
Beans,52
Beans,52
Beans,52
Beans,53
Beans,53
Beans,53
Beans,53
Beans,53
Beans,53
Beans,53
Beans,53
Maize,54
Maize,54
Maize,54
Maize,54
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
Fallow,55
